ID,Name
2682,Burgemeester Thienpontstadion
2683,Duhok Stadium
2684,Andi Mattalatta Stadium
2685,Diponegoro
2686,Brawijaya Stadium
2687,Al-Shaab Stadium
2688,Bahrain National Stadium
2689,Estadio da Machava
2690,Emperador Stadium
2691,Yanggakdo Stadium
2692,S-Arena
2693,Grüne Au
2694,General Adrián Jara
2695,Deportivo Capiatá
2696,Florea Dumitrache
2697,Estadio Jaraguay
2699,Luis Carlos Galán Sarmiento
2700,Hoffe Park
2702,Dimitar Burkov
2704,Tokat Gaziosmanpaşa Stadyumu
2705,Seyrantepe Diski Stadyumu
2706,Waldstadion
2707,ŠRC Rudeš
2708,SRC Zelina
2709,Stadion Miejski w Legnicy
2710,Waterhouse Stadium
2712,Maguwoharjo International Stadium
2713,Al-Seeb Stadium
2714,Stade des Martyrs
2715,Villa Dálmine
2716,Long An
2719,La Cocha
2720,Pablo Sandiford
2721,Gradski Vitez
2722,Al Dhafra Stadium
2723,Kėdainiai Stadium
2724,Majlis Perbandaran Selayang Stadium
2725,UiTM Stadium
2726,Við Djúpumýrar
2727,Gradski Stadium (Lyubimets)
2728,Legia
2729,Đồng Nai
2730,Velika Obarska
2731,KKSC Stadium
2732,Trakai Stadium
2733,PÜG Stadium
2734,Lasnamäe KJH
2735,Franco Cerutti
2736,Genacio Sálice
2737,Shahid Dr. Azodi
2738,Nairi Stadium
2739,Psachna Municipal Stadium
2740,NFA Stadium
2741,Gradski Razlog
2742,Gradski Gotse Delchev
2743,Waldstadion an der Kaiserlinde
2744,Carlos V
2745,República de Armenia
2746,20 de Octubre
2747,Libertarios Unidos
2748,Barracas Central
2750,Stangmore Park
2751,Donegal Celtic Park
2752,De Krom
2753,Central Novorossiysk
2754,Stade Am Deich
2755,Liberation Stadium
2756,Ghelamco Arena
2757,Sportpark Höhenberg
2758,Mytilene Municipal Stadium
2759,Mezőkövesdi Városi Stadion
2760,Pancho Aréna
2761,Chavdar Stadium
2762,Pleven Stadium
2763,De Toekomst
2764,Francisco de la Hera
2765,Jošik
2766,Georgi Asparuhov
2767,San Lázaro
2768,Gradski Gostivar
2769,Agsu City Stadium
2770,Lökbatan OSC
2772,San Pietro
2773,Portoval
2774,Joseph Marien
2775,Arsenal Stadium
2776,João Gualberto Arruda
2777,Parque Silva Matos
2778,Estádio do Fontelo
2779,Okinawa Athletic Stadium
2780,Doctor Olegario Henríquez Escalante
2781,Municipal de Los Ángeles
2782,Laranjão
2783,Estadio Nilmo Edwards
2784,Municipal do Trabalhador
2786,Gazovik Stadium
2787,Estádio Anníbal Batista de Toledo
2788,Amateurstadion
2789,Op Flohr Stadion
2790,Rakvere linnastaadion
2791,Gradski Stadion Sisak
2792,Surdulica City Stadium
2793,Kazlų Rūda Stadium
2794,Suphanburi Municipality Stadium
2795,Chainat Stadium
2797,Valentino Mazzola
2798,Spyros Gialampidis
2799,Jämtkraft Arena
2800,Gianni Siboni
2801,San Mamés
2802,Aberdeen Sports Ground
2803,Malaja Sportivnaja Arena
2804,Khimik Dzerzhinsk
2805,Toa Payoh Stadium
2806,Jurong East Stadium
2807,Rashid Aushev
2808,Gostaresh Foolad Stadium
2809,Takhti Stadium (Tehran)
2811,Druzhba Stadium
2812,Berceni
2813,Olimpia
2814,Stadionul Viitorul
2815,Stadionul Minerul
2816,OSiR Stadium
2817,Tullo Morgagni
2818,Stadion FK Sloga
2819,Stadion Padina
2820,Barutana
2821,Gilberto Parada
2822,Al Orubah Club Stadium
2823,Prince Fahad bin Salman
2824,Stade municipal de Berkane
2825,Mimoun Al Arsi
2826,Stade Adrar Agadir
2827,Stade Municipal de Kenitra
2828,Dudgeon Park
2829,Estadio Polideportivo La Juventud
2831,Rumbai
2832,Mulawarman
2833,Demang Lehman
2834,Utama Negeri Stadium
2835,City Stadium
2837,Municipal Barreiro
2838,El Prado
2839,Ciudad Deportiva Lanzarote
2840,Eugenio Pardo Conchado
2841,Oscar C.Boero
2842,Balıkesir Atatürk Stadium
2843,Rimnersvallen
2844,Tychy City Stadium
2845,Miejski Chojniczanka 
2846,MOSiR Rybnik
2849,Comtech Arena
2850,Itaipava Arena Fonte Nova
2851,Arena do Grêmio
2852,"Weserstadion, Platz 11"
2853,Sportplatz Waldsportstätten
2854,MEP-Arena
2855,VfL-Stadion am Elsterweg
2856,Carlos Barraza
2857,Monumental de Villa Lynch
2858,City Stadium Slutsk
2859,Mühlenholzweg
2860,Jadestadion
2861,Grenzlandstadion
2862,Sun Devil Soccer Stadium
2863,Plant City Stadium
2864,Paul Hauenschild Sportplätze
2865,Waldstadion Homburg
2866,Alparslan Türkeş Stadyumu
2867,Benito Juárez Oaxaca
2868,Estadio Delfín
2869,Mariano Matamoros
2870,Möslestadion
2871,Ulrich-Haberland-Stadion
2872,18 Mart Stadium
2873,Sportpark Heimstetten
2874,Um beschel
2875,Stadion pokraj Jadra
2876,Serpugerði Stadium
2878,Gradski stadion Velika Gorica
2879,Sportcomplex Seminarie
2880,Stade Leunen
2881,Yvan Georges
2883,Polatlı Şehir Stadyumu
2884,Tepecik Belediye Stadyumu 
2885,Nnamdi Azikiwe Stadium
2886,Bistritsa Stadium
2887,17 Eylül Stadyumu 
2888,Çankırı Atatürk Stadyumu
2889,Pendik Stadyumu
2890,Bozüyük Şehir Stadyumu 
2891,Burhanettin Kocamaz Stadyumu 
2892,7 Eylül Stadyumu 
2893,Yusuf Ziya Öniş Stadyumu 
2894,Mimar Yahya Baş Stadyumu 
2895,Miguel Prieto
2896,Alberto Pinto
2897,Stade Rue de Lenningen
2898,Fethiye Şehir Stadium
2899,Othellos Athienou Stadium
2900,Koinotiko Stadio Erimis
2901,King Abdullah Sport City Stadium
2902,Al-Shoalah Club Stadium
2903,Nongprue Stadium
2904,Al-Saada Stadium
2905,Oscar Mpheta Stadium
2906,Poststadion
2907,Manfred-Werner-Stadion
2908,Samuel Vaca
2909,Javier Cruz
2910,Zakynthos OCG
2911,Romeo Malservisi
2912,Alberto Vallefuoco
2913,Stadio Vanni Sanna
2914,12 Şubat Stadium
2915,Acharnes Stadium
2917,Sabah Al Salem Stadium
2918,Tyrnavos Stadium
2919,Municipal Stadium of Aiginio
2920,Shenyang Sport Stadium
2921,Yutong International Sports Center
2922,Enzo Mazzella
2923,Campo sportivo di Borgo Maggiore
2924,San Bartolomeo
2925,Ciudad Deportiva Elche
2926,Gradski Ugljevik
2927,Alphonse Theis
2928,Estadio Aliardo Soria
2929,Misael Delgado
2930,Aigio
2931,Municipal Stadium of Nikaia
2932,Lokomotiva Stadion
2933,Ellakuri
2934,Allianz Riviera
2935,Khalifa International Stadium
2936,Fausto Alvim
2937,Estádio Floresta
2938,Lacerdão
2939,Janguito Malucelli
2940,Ilūkstes Stadium
2941,Mário Helênio
2942,Santa Cruz
2943,Við Margáir
2944,Office Center Arena
2946,Bertrand Andrieux
2947,Jean de Mouzon
2948,Marcel-Tribut
2949,Louis Pautex
2950,Bento de Abreu
2951,Estádio do Bambu
2952,José Maria de Campos Maia
2954,Moça Bonita
2955,Antonio José de Sucre
2956,Stadion Hoheluft
2957,Municipal Alfredo Chiavegato
2958,Takhti Stadium (Dorood)
2959,Stade de Marrakech
2960,Stade Boubker Ammar
2961,Nazilli Şehir Stadyumu 
2962,Sportpark De Roodemolen
2963,Forsyth Barr Stadium
2964,Bluewater Stadium
2965,Tenentão
2966,Parque Municipal
2967,Estádio Nacional Mané Garrincha
2968,Fiscal de Linares
2969,Regional de Los Andes
2970,Mario Camposeco
2971,Radviliškis Stadium
2972,Al Kuwait Kaifan Stadium
2973,Carl-Benz-Stadion
2974,Victoria Park
2975,Allan Park
2976,Mosset Park
2977,Harlaw Park
2978,Mong Kok Stadium
2979,Luxol Stadium
2981,Sultan Agung
2982,Germano Kruger
2983,Gyamfi Park
2984,Colosso da Lagoa
2985,Al Mina'a Stadium
2986,Francisco Martínez Durón
2987,Sergio Antonio Reyes
2988,Estadio León Gómez
2989,Estadio Excélsior
2990,Rivacre Park
2991,Melbourne Stadium
2992,Keys Park
2993,Wetherby Road
2994,Bower Fold
2995,Longmead Stadium
2996,Ratchaburi Stadium
2997,Gajayana
2998,Sanggeng Stadium
2999,Estádio São Sebastião
3000,Simeón Magaña
3001,Estadio Universitario UES
3002,Estadio Bernardo Gil
3003,Estadio Armando Dely Valdés
3004,Conde Rodolfo Crespi
3005,Milos Obilić
3006,Meadow Park
3007,Ninho da Águia
3008,Tsentralnyi Profsoyuz Stadion
3009,Zemplín
3010,Çetin Emeç Stadyumu
3011,Estádio do Café
3012,Atsalenios Stadium
3013,Stadionul Mircea Chivu
3014,Complejo Municipal SJO
3015,Kazan Arena
3016,Hellinikon Stadium
3017,Spartak Semey
3018,Lod Municipal Stadium
3019,Sala Stadium
3020,Ilut Stadium
3021,Green Stadium
3022,Hatikva Neighborhood Stadium
3023,Yavne Municipal Stadium
3024,Afula Illit Stadium
3025,HaShalom Stadium
3026,Grotenburg-Stadion
3027,West Leigh Park
3028,Nuevo Mirador
3029,Akita Municipal Yabase
3030,Fukushima Azuma Stadium
3031,Sagamihara Asamizo Park Stadium
3032,Nagano Minami Sports Park
3033,Ishikawa Kanazawa Stadium
3034,Kagawa General Sports Park 
3035,Liebefeld-Hessgut
3036,Estádio do Passal
3037,Estádio de Ribes
3038,Stadion Ir. Sutiyono (OROM)
3039,Mandala Krida Stadium
3040,Wijayakusuma Stadium
3041,Naftovyk Stadium
3042,Olimpik Sports Complex
3043,Chernihiv Stadium
3044,Yuvileynyi
3045,Holovkivskyy Stadium
3046,Avanhard Kramatorsk
3047,Ternopil City Stadium
3048,Lokomotiv Poltava
3049,Tsentralnyi Mykolaiv
3050,Abel Alves de Figueiredo
3051,Dr. Lourenco Raimundo
3052,Shing Mun Valley Sports Ground
3053,Waldviertler Volksbank Arena
3054,Heidebodenstadion
3055,United Stadium
3056,TOT Stadium Chaeng Watthana
3057,Thupatemee Stadium
3058,PTT Stadium
3059,PAT Stadium
3060,Sri Nakhon Lamduan
3061,Dr. Hercilio Luz
3062,Omar Hamadi de Bologhine
3063,Stade Municipal Aïn Fakroun
3064,Engenheiro Vidal Pinheiro
3065,Estádio Pina Manique
3066,São João de Ver
3067,Complexo Desportivo S. Pedro
3068,Santo António
3069,Campo Municipal da Nogueira
3070,Stadion Teladan
3071,Stadion an der Poststraße
3072,Abdelaziz Chtioui
3073,Municipal de Gabès
3074,Stade Ali Zouaoui
3075,Stade du 7 Novembre de Gafsa
3076,Stade de Tozeur
3077,Stade Métlaoui
3078,Stade Bou Kornine
3079,Stade Olympique Béja
3080,Stade Municipal de Grombalia
3081,Estádio Eng.º Carlos Salema
3082,Paul-Grüninger-Stadion
3083,Linthstrasse
3084,Terrain du Châtaignier
3085,Utogrund
3086,Spitalacker
3087,Geberit-Arena
3088,Stade Gaston Peyrille
3089,Palma Travassos
3090,Warri Township Stadium
3091,Grümmi-Arena
3092,MDCC-Arena
3093,Municipal José Martins Vieira
3094,Santa Ana
3097,Centro Sportivo Gavagnin
3098,Madonna dei Fiori
3099,Benjamin Mkapa National Stadium
3100,The Camrose Stadium
3101,St James' Park
3102,Borough Sports Ground
3103,Horsfall Stadium
3104,Alanya Oba Stadyumu
3105,Marienlystcentret
3106,Oscar Vankesbeeck
3107,Kynoch Park
3108,North Lodge Park
3109,Seafield Park
3110,The Haughs
3111,José Luis Sánchez
3112,Stade Pater Te Hono Nui
3113,Marston Stadium
3114,Sportpark de Westmaat
3115,Michael A. Caroll Stadium
3116,The Showgrounds
3117,Edelman Financial Field
3118,Studenternas IP
3119,Princess Royal Park
3120,Grant Street Park
3121,Claggan Park
3122,Bellslea Park
3123,Christie Park
3124,Grant Park
3125,Station Park
3126,Mackessack Park
3127,Harmsworth Park
3128,Antônio Guimarães de Almeida
3129,Sauvosaari
3130,Stade de Sauclières
3131,Hector Rolland
3132,Geolog
3133,Stade Clerville
3134,Mundial 82 Catarroja
3135,Almeidão
3136,Eucy de Resende Mendonça
3137,Blabaermyra
3138,B-Platz Eintracht Stadion
3139,Municipal de la Via Fèrria
3140,Olival Elias de Moraes
3141,Itaipava Arena Pernambuco
3142,El Carmen
3143,Anexo
3144,Antiguo Canódromo
3145,Municipal d'Olot
3146,San Ignacio
3148,Adolfo Suárez
3149,Silverlake Stadium
3150,Stadion Matije Gubca
3151,Vila Olímpica Elzir Cabral
3152,The Hive Stadium
3153,El Coliseo
3154,Campo da Mata
3155,Barão de Serra Negra
3156,Monumental Do Sesi
3157,Arena da Floresta
3158,Augusto Schmidt Filho
3159,Lomantão
3160,Junco
3161,AMA
3162,Bom Jesus da Lapa
3163,Ngwana Mohube Sports Ground
3164,Gümüşhane
3166,Dimitar Kanev
3167,Akademik Svishtov
3168,Gradski (Ruse)
3169,Energetik Stadium
3170,TD Place Stadium
3171,Pribil Stadium
3172,Charles C. Hughes Stadium
3173,Estádio Alair Côrrea
3174,Cửa Ông
3175,Boca do Lobo
3176,José Gomes da Costa
3177,Presidente Vargas Fortaleza
3178,Rua Javari
3179,Farião
3180,Olimpico Albino Turbay
3182,Joaquinzão
3183,Adauto Moraes
3184,Michael Klein
3185,Enrique Torres Belón
3186,Estadio Campeonísimo
3187,Rómulo Shaw Cisneros
3188,José Picasso Peratta
3189,Jonas Duarte
3190,Estádio 1º de Maio
3191,Aimé Bergeal
3192,Estádio do Sport União Sintrense
3193,Of Ilce Stadyumu
3194,Luís Augusto de Oliveira
3195,Ghazi Stadium
3196,Estádio Municipal Cerveira Pinto
3197,Estadio Ecólogico
3198,Crabble Athletic Ground
3199,Benitão
3200,Mendonção
3201,Princes Irene Sportpark
3202,Houtrust
3203,De Groenendijkse Kampen
3204,Zuidersportpark
3205,Sportpark de Abdijhof
3206,Sportpark 't Slot
3207,Skytteholms IP
3208,Sportpark De Koerbelt
3209,De Boshoek
3210,Goed Genoeg
3211,Scholtenhagen
3212,Pamir Stadium
3213,Coyella Fonseca
3214,Grassy Park
3215,Pod Borićima
3216,İnegöl İlçe Stadyumu
3217,Estadio Obdulio Varela
3218,Luis Ernesto Tapia
3219,Tsentralnyi Profsoyuz
3220,Znamya Truda
3221,Stadionul CPSM
3222,Dinamo-Auto
3223,Várkert Sportpálya
3224,Dunaferr Arena
3225,Balmazújvárosi Városi Sportpálya
3226,Sport utcai stadion
3227,Malomtó széli sporttelep
3228,Alkotmány téri pálya
3229,Sportpark Duinwetering
3230,Primeiro de Maio
3231,Metallurg Stadium
3232,Boris Trajkovski
3233,Športni park Dob
3234,Športni park Radomlje
3235,Čistina
3236,Športni park Šenčur
3237,Šmartno Stadium
3238,Igrišče NK Ankaran
3239,Tele2 Arena
3240,PromAgro
3241,Adnan Menderes
3242,Gaziosmanpaşa Stadium
3243,Pori Stadium
3244,Töölön Pallokenttä
3245,Tammela Stadion
3246,ISS Stadion
3247,Batman 16 Mayıs
3248,Kızılcahamamspor
3249,Kırklareli Atatürk Stadium
3250,Pazar İlçe
3252,5 Temmuz
3253,Sam Nujoma Stadium
3254,Willhelm-Langrehr-Stadion
3255,Ansan Wa~ Stadium
3256,Bahçelievler Stadyumu
3257,Tuzla Belediyesi Stadı
3258,Derince Ilce
3259,Karditsa Stadium
3260,Agustín Sánchez
3261,Elefsina
3262,Vatan Municipal Stadium
3263,Pyrgos Municipal Stadium
3264,Dimotiko Stadio Amfissas
3265,Clemente de Oliviera
3266,Dr. Luis Güemes
3267,Stade Charles Sage
3269,Barbourfields Stadium
3271,Río Cuarto
3272,Pepino Acosta
3273,PGB-Stadion
3274,Patrostadion
3275,Gemeentelijk Sportstadion
3276,Henri Houtsaegerstadion
3277,Het Breeven
3278,Jos Van Wellen
3279,Gemeentelijk Stadion
3280,Antônio R. Guimarães
3281,Municipal Silvio Salles
3283,Gemeentelijk Sportstadion
3284,Estadio Padre Ernesto Martearena
3285,Stade du Tultay
3286,Stade J. Lambert
3287,Stade de la Neuville
3288,Stade des Géants
3289,Burgemeester Van de Wiele Stadion
3290,Sportstadion Izegem
3291,Estádio Resendão
3292,Sandvika stadion
3293,Ågotnes Stadion
3294,Tromsdalen Stadion
3295,Georgi Benkovski
3296,Nou Sardenya
3297,Gobela
3298,Argir Stadium
3299,Nuevo Estadio El Maulí
3300,Campo do Cruzeiro
3301,DEVK-Arena
3302,Aixovall
3303,Tunari
3304,Llanelian Road
3305,Walter Ribeiro
3307,TNA Park
3308,Grange Lane
3309,Giulite Coutinho
3310,Gerson Amaral
3311,Torfnesvöllur
3312,Stade de l'Ill
3313,Victory Park
3314,Yankee Stadium
3315,Al-Khaleej Club Stadium
3316,Estadio Santa Lucía
3317,King Abdullah Sports City
3318,Pantami Stadium
3319,Vöhlin-Stadion
3320,Alfredo Simonpietri
3321,Agyeman Badu Stadium
3322,Campo de Verderena
3324,The Northolme
3325,New Windmill Ground
3326,Marsh Lane
3327,Damson Park
3328,Woodside Park
3329,Hayes Lane
3330,Thames Road
3331,Cherrywood Road
3332,Privett Park
3333,Vauxhall Road
3334,Crown Meadow
3335,York Road
3336,Wheatsheaf Park
3337,Grosvenor Vale
3338,Woodspring Stadium
3339,The Enclosed Ground
3340,Milltown
3341,Nariman Narimanov
3342,Igor Crescentini
3343,Arena Cora
3344,Francisco Villa
3345,Estádio Dr. Magalhães Pessoa
3346,Augustinho Lima
3347,Nakchivan City Stadium
3348,Xinjiang Sports Centre
3349,Effortville Community Centre
3350,Eduardo Guinle
3351,Major Levy Sobrinho
3352,Santa Rosa
3353,Estádio da Rua Bariri
3354,Municipal General San Martín
3355,Estádio 19 de Outubro
3356,Estádio dos Plátanos
3357,Ceadîr-Lunga Stadium
3358,CSCT Buiucani
3359,Tersztyánszky Ödön Sportközpont
3360,Sportzentrum Union Vöcklamarkt
3361,Teixeirão
3362,Stadion Lokomotiva Praha
3363,Stovky
3364,Pod Vrmcem
3365,Gradski stadion (Berane)
3366,Chele Arena
3367,Evgrapi Shevardnadze
3368,Bendela
3369,Arena Corinthians
3370,Arena Pantanal
3371,El Coliseo
3372,Municipal Plínio Marin
3373,Houmet Es'Souk
3374,Stade du Zrig
3375,Lokomotiv Stadium Saratov
3376,Kirovets Stadium
3377,Spartak Yuzhno-Sakhalinsk
3378,Albert-Kuntz-Sportpark
3379,Stadion MOSiR
3380,Stadion ROSRRiT
3381,Stadion GOS
3382,Stadion Miejski
3383,Queen's University
3384,Esther Shiner Stadium
3385,Victoria Park Stadium
3386,Naestved Stadion
3387,Eizmoos
3388,Al-Shamal SC Stadium
3389,Al Sailiya Stadium
3390,Stadion Schützenmatte
3391,Stadion Grünfeld
3392,Stadion Rankhof
3393,Sportanlage Heerenschürli
3394,Stadion Espenmoos
3395,Mestský stadion (Kolín)
3396,Stade des Marais
3397,Stade La Martine
3398,Stade René Fenouillère
3399,Sporttelep Mihály Szamosi
3400,Szegedi VSE Stadion
3401,Estadi Palamós Costa Brava
3402,Juan Maldonado Gamarra
3403,Indira Gandhi Athletic Stadium
3404,Stadion SAK
3405,Jawaharlal Nehru Kochi
3407,Sree Kanteerava Stadium
3408,Obdulio Jacinto Varela
3409,Samen Stadium
3410,Behnam Mohammadi
3411,Annenki Arena
3413,Metalurh Dniprodzerzhynsk
3414,Yunist Stadium
3415,Stadion Shakhty Zhovtneva
3416,Kremin Stadium
3417,Estádio Nacional 12 de Julho
3418,La Calderita
3419,Nagyerdei Stadion
3420,Estadio Municipal Keylor Navas Gamboa
3421,Jõhvi linnastaadion
3423,Estadio Las Callejas
3424,Pardiñas
3425,Estadio Ganzábal
3426,La Eragudina
3427,Anexos al Estadio José Zorrilla
3428,House Park
3429,Paquito Jiménez
3430,La Canaleja
3431,Sarriena
3432,Nuevo Pepico Amat
3433,Estadio Municipal de Marbella
3434,Yavuz Selim
3435,Ümraniye Belediyesi Çim Stadı
3436,Aktepe Stadium
3437,Menemen Şehir
3438,Vilatenim
3439,Stadion Ludowy
3440,Lindolfinho
3441,Estádio Municipal de Quarteira
3442,Estádio Municipal Vale do Romeiro
3443,Jawaharlal Nehru Stadium Chennai
3444,Westpfalzstadion
3445,Comunale
3447,Libero Masini
3448,Stadio Alfredo Giraud
3449,XXI Settembre - Franco Salerno
3450,Brajda Sports Park
3451,Dobrava Stadium
3452,Balgarovo
3453,Lokomotiv
3454,Arena Sozopol
3455,Trace Arena
3456,Pano Polemidia
3457,Polis Chrysochous
3458,Koinotiko Stadio
3459,Zakaki Municipal Stadium
3460,Parekklisias Stadium
3461,Michalonikion
3462,Estádio Sernamby
3463,Rovaniemen Keskuskenttä
3464,Municipal Rumelange
3465,Stade Jos Haupert
3466,Stade Jos Becker
3467,Victoria Stadium
3468,El Gigante del Norte
3469,Harstad Stadion
3470,Municipal de Bragança
3471,Ogres Stadions
3472,República de Italia
3473,Helvia Recina
3474,Lamia Stadium
3475,San Cristóbal
3476,Trängens IP
3477,Estadio Nueva España
3478,Estadio Bosque del Bajo Grande
3479,Estadio Aurinegro
3480,Stade Municipal Khénifra
3481,Stade du 18 novembre
3482,Stade Luc Varenne
3483,Sonnenseestadion
3484,Gemeentelijk Parkstadion
3485,Leiknisvöllur
3486,Ala'ab Damanhour Stadium
3487,Slavko Maletin Vava
3488,Stadion Moravac
3489,Gradski stadion Šabac
3490,CSK Stadium
3491,Leonidas
3492,Sportpark Panhuis
3493,Sportpark De Bongerd
3494,Lavendelstraat
3495,Gipedo Kranidis
3496,Agrotikos Asteras
3497,Trachones Stadium
3498,Yunist Stadium
3499,Tsentralnyi Stadion Cherkasy
3500,Robertão
3501,Estádio Leônidas da Silva
3502,Germano Godinho
3503,Joaquim Coelho da Rocha
3504,Parque Municipal dos Desportos de Fafe
3505,Estádio Municipal de Pedras Rubras
3506,Estádio Mergulhão
3507,Estádio do SG Sacavenense
3508,Estádio Alfredo da Silva
3509,Ninho do Corvo
3510,Estádio Mundunduleno
3511,Fonte Luminosa
3512,Estádio ADC Parahyba
3513,Tingvalla IP
3514,Lohrheidestadion
3515,Estádio Conde Dias Garcia
3516,Estrelão
3517,80th Birthday Stadium
3518,Sattahip Navy Stadium
3519,Estádio Martins Pereira
3520,Estádio Sócrates Stamato
3521,Castor Cifuentes
3522,Ronaldão
3523,Maracanãzinho
3524,Estádio Anísio Haddad
3525,Jiangxi Olympic Sports Center
3526,Shanxi Sports Centre Stadium
3527,Nkana Stadium
3528,Estádio Agostinho Prada
3529,Ruddalens IP
3530,Tico Breda
3531,Stade Jean-Bouin
3532,Estadio Ciudad de San Miguel
3533,Coliseo del Golfo
3534,Estadio Antonio Romero
3535,Stade Robert Champroux
3536,Manuel y Ramón Núñez
3537,El Coloso del Barrio Talleres
3538,José Antonio Romero Feris
3539,Estadio Parque Barrio Ilolay
3540,Pedro Mutio
3541,José Buglione Martinese
3542,Estadio Club Sol de América Formosa
3543,Senador Luis Cruz
3544,Estadio Raúl Orlando Lungarzo
3545,Juan Alberto García
3546,Estadio Omar Higinio Sperdutti
3547,Estadio Bicentenario Ciudad de Catamarca
3548,Estadio Municipal de Aconquija
3549,Municipal Bariloche
3550,Estádio Municipal da Praia da Vitória
3551,Estádio 14 de Dezembro
3552,dos Trambelos
3553,Dr. Marques Santos
3555,Estádio Municipal Nuno Álvares Pereira
3556,Manuel Marques
3557,Estádio do Lusitânia FC Lourosa
3558,Gulbenes Sporta Centrs
3559,Estádio do Moura Atlético Clube
3560,Estádio Joia da Princesa
3561,Estádio Mário Monteiro
3562,Estádio Jorjão
3563,Surakul Stadium
3564,Stadionul Municipal Caransebeș
3565,Estádio da Portelinha
3566,Bezerrão
3567,Estádio 1º de Dezembro
3568,Estádio Presidente Médici
3569,Aldo Dapuzzo
3570,Serra de Caldas
3571,Estádio João Vilela
3572,Bernardo Rubinger de Queiroz
3573,Abadião
3574,Estádio Olímpico Pedro Ludovico
3575,Estádio de Los Larios
3576,Estádio Júlio Aguiar
3577,Uberabão
3578,Gigante do Itiberê
3579,Estádio Elmo Moreno
3580,Gilbertão
3581,Estádio Cristo Rei
3582,Estádio Chico Vieira
3583,Vermelhão da Serra
3584,Estádio Distrital do Jardim Inamar
3585,Estádio Mozart Veloso do Carmo
3586,Orfelino Martins Valente
3587,Estádio Lourival Baptista
3588,Estádio Florestão
3589,Antônio Vieira Ramos
3590,Arena Verde
3591,Montanha dos Vinhedos
3592,Estádio Carneirão
3593,Estádio Oswaldo Scatena
3594,Estádio Décio Vitta
3595,Runavík Stadium
3596,Í Fløtugerði
3597,Vesturi á Eiðinum Stadium
3598,Við Stórá Stadium
3599,Estádio Renato Silveira
3600,Estádio da Devesas
3601,Estádio Juca Sampaio
3602,Lanchão
3603,Estádio Willie Davids
3604,Nassri Mattar
3605,Estádio Perpétuo
3606,Ditão
3607,Geraldão
3608,Domingão
3609,Pete András Stadion
3610,Waldemiro Wagner
3611,Estádio Ademir Cunha
3612,Estádio Carlos Conalghi
3613,Khaitan Stadium
3614,Estádio Leonardo Vinagre da Silveira
3616,Stade René Guillou
3617,Stade de Fargues
3618,Stade Sainte-Germain
3619,Stade Serzian
3620,Stade Vincent et Robert Girard
3621,Tillysburn Park
3622,Stade Murzeau
3623,Stade Ludovic Giuly
3624,Stade Adrien Gilly
3625,Höllvikens IP
3627,Stadio Raffaele Guariglia
3628,Mario Colavolpe
3629,Stadio Domenico Purificato
3630,Ski Stadion
3631,Levermyr stadion
3632,Moan Fritidspark
3633,Åsane Idrettspark
3634,Stadion am Waldschlößchen
3635,FC-Astoria-Stadion
3636,Juan Carlos I
3637,Estádio da Baixada
3638,Estadio Romano
3639,Koinotikoo Chlorakas
3640,bluechip-Arena
3641,Sportpark Husterhöhe
3642,Luis Tomás Merazzi
3643,Croft Park
3644,Stadion Lichterfelde
3645,Baseball Grounds of Jacksonville
3646,American Legion Memorial Stadium
3647,Hans-Walter-Wild-Stadion
3648,Broadhurst Park
3649,Kalamata Municipal Stadium
3650,Vikingavallen
3651,El Montecillo
3652,St. Louis Soccer Park
3653,Municipal Alberto Larraguibel Morales
3654,Stade Firmin Daudou
3655,Skogsvallen
3656,Bislett Stadion
3657,Louisville Slugger Field
3658,Lomantão
3659,VfB Stadion
3660,Sham Shui Po Sports Ground
3661,Kristall Stadium
3662,Stadion Miejski Kluczbork
3663,Estadio De Los Eucaliptos
3664,Víctor Legrotaglie
3665,Ontario Soccer Centre
3666,Merlo Field
3667,Sand Creek Stadium
3669,ONEOK Field
3670,Thunderbird Stadium
3671,Helsingør Stadion
3672,Columbia Soccer Stadium
3673,Aliardo Soria Pérez
3674,Municipal de Putina
3676,Estadio Campus Universitario
3677,Stade Degouve Brabant
3678,Swedbank Park
3679,Mohammed Al-Hamad Stadium
3680,Stadion Raków
3681,Källbrinks IP
3682,700th Anniversary Stadium
3683,Stadion FC Gullegem
3684,Stadion Mašinac
3685,Gentofte Sportspark
3687,Fuchs-Park-Stadion
3688,San Juan del Bicentenario
3689,Estadio San Martín
3690,Alonso de Carvalho Braga
3691,Miejski Sebastiana Karpiniuka
3692,Stade de Bellevue
3693,Joaquín Muñoz García
3694,Municipal de Mejillones
3695,Municipal de La Pintana
3696,Friedrich-Ludwig-Jahn-Sportpark
3697,De Bosk
3698,Parkstadion
3699,Stadion Miejski Opole
3700,Atlantic Stadium
3701,Sydbank Stadium
3702,Klub Sportowy Rozwój Katowice
3703,Arena Oskarshamn
3704,Leopold-Stroh-Stadion
3705,Jahnstadion
3706,Pembroke Grounds
3708,Municipal Afumați
3709,Stadionul Comunal
3710,Stadionul Municipal Dorohoi
3711,Stadionul Poiana
3712,Stadionul Pâncota
3713,Stade Pairay
3714,Estadio La Libertad
3715,Vidal Ramos Júnior
3717,OSC Beijing
3718,Melløs Stadion
3719,Prince Turki bin Abdulaziz Stadium
3720,Sohar Regional Sports Complex
3721,Municipal de Ovalle
3722,Estadio Lautaro
3723,Rosengårds Södra IP
3724,Ásvellir
