ID,Forename,Surname,ImageURL
5812,Ian,DAWES,https://cdn.soccerwiki.org/images/manager/5812.jpg
5813,Chiquinho,CONDE,https://cdn.soccerwiki.org/images/manager/5813.jpg
5814,Stu,JACOBS,
5815,Ahmed,SARY,
5816,Trond,NORDSTEIEN,https://cdn.soccerwiki.org/images/manager/5816.jpg
5817,Steinar,LEIN,
5818,Widodo Cahyono,PUTRO,https://cdn.soccerwiki.org/images/manager/5818.jpg
5819,Jaya,HARTONO,
5820,Subangkit,SUBANGKIT,https://cdn.soccerwiki.org/images/manager/5820.jpg
5821,Ger,SENDEN,
5822,Thomas,HELVEG,https://cdn.soccerwiki.org/images/manager/5822.png
5823,Raoul,SHUNGU,https://cdn.soccerwiki.org/images/manager/5823.jpg
5824,Stéphane,ROSSI,https://cdn.soccerwiki.org/images/manager/5824.jpg
5825,Michael,KRÜGER,
5826,Stefaan,LELEU,
5827,Octavian,GRIGORE,https://cdn.soccerwiki.org/images/manager/5827.jpg
5828,Hubert,VELUD,https://cdn.soccerwiki.org/images/manager/5828.jpg
5829,Thorsten,GUTZEIT,https://cdn.soccerwiki.org/images/manager/5829.jpg
5830,Brian,KIDD,https://cdn.soccerwiki.org/images/manager/5830.jpg
5831,Jacek,MAGNUSZEWSKI,https://cdn.soccerwiki.org/images/manager/5831.jpg
5832,Pat,DEVLIN,https://cdn.soccerwiki.org/images/manager/5832.jpg
5833,Denis,RENAUD,https://cdn.soccerwiki.org/images/manager/5833.jpg
5834,Albert,CARTIER,https://cdn.soccerwiki.org/images/manager/5834.jpg
5835,Lars,HØJER,
5836,Petar,SEGRT,https://cdn.soccerwiki.org/images/manager/5836.jpg
5837,Dave,HILL,https://cdn.soccerwiki.org/images/manager/5837.jpg
5838,Johnny,GLYNN,https://cdn.soccerwiki.org/images/manager/5838.jpg
5839,Tony,MANNION,https://cdn.soccerwiki.org/images/manager/5839.jpg
5840,Miguel,ÁLVAREZ JURADO,https://cdn.soccerwiki.org/images/manager/5840.jpg
5841,Farid,FOUZARI,https://cdn.soccerwiki.org/images/manager/5841.jpg
5842,Nevil,DEDE,
5843,Jerzy,CYRAK,https://cdn.soccerwiki.org/images/manager/5843.jpg
5844,Fritz,KELLER,
5845,Tiny,SANDERS,https://cdn.soccerwiki.org/images/manager/5845.jpg
5846,Francis,DE TADDEO,https://cdn.soccerwiki.org/images/manager/5846.jpg
5847,Jean-Luc,VASSEUR,https://cdn.soccerwiki.org/images/manager/5847.jpg
5848,Alvaro,GARCIA MORENO,
5849,Ian,DURRANT,
5850,Huỳnh Đức,LÊ,https://cdn.soccerwiki.org/images/manager/5850.jpg
5851,Ángel,TORRES,https://cdn.soccerwiki.org/images/manager/5851.jpg
5852,Klaus,FICHTEL,https://cdn.soccerwiki.org/images/manager/5852.jpg
5853,Vladimir,EKHARDT,
5854,Everton,GOIANO,https://cdn.soccerwiki.org/images/manager/5854.jpg
5855,José,ROSAN,
5856,Roman,SOVIĆ,https://cdn.soccerwiki.org/images/manager/5856.jpg
5857,Eugen,TRICA,https://cdn.soccerwiki.org/images/manager/5857.jpg
5858,Ranko,BUKETA,https://cdn.soccerwiki.org/images/manager/5858.jpg
5859,Jose Mari,LUMBRERAS,https://cdn.soccerwiki.org/images/manager/5859.jpg
5860,Dmitry,RYBOLOVLEV,https://cdn.soccerwiki.org/images/manager/5860.jpg
5861,Shaban,DOLLAKU,
5862,Jānis,DREIMANIS,
5863,Ivan,TABANOV,
5864,Arvydas,SKRUPSKIS,
5865,Klavs,RASMUSSEN,https://cdn.soccerwiki.org/images/manager/5865.jpg
5866,Murod,ISMAILOV,
5867,Mustafo,BAYRAMOV,
5868,José Alí,CAÑAS,
5869,Ramón,HERNÁNDEZ,
5870,Dante,BROGNO,https://cdn.soccerwiki.org/images/manager/5870.jpg
5871,Stijn,VREVEN,https://cdn.soccerwiki.org/images/manager/5871.jpg
5872,Xu,MING,
5873,Jürgen,KRAMNY,https://cdn.soccerwiki.org/images/manager/5873.jpg
5874,Gerald,BAUMGARTNER,https://cdn.soccerwiki.org/images/manager/5874.jpg
5875,Geir,BAKKE,https://cdn.soccerwiki.org/images/manager/5875.jpg
5876,Luis,BONINI,https://cdn.soccerwiki.org/images/manager/5876.jpg
5877,Aitor,IRU,https://cdn.soccerwiki.org/images/manager/5877.jpg
5878,Claudio,VIVAS,https://cdn.soccerwiki.org/images/manager/5878.jpg
5879,Germán,BURGOS,https://cdn.soccerwiki.org/images/manager/5879.jpg
5880,Juan,VIZCAÍNO,https://cdn.soccerwiki.org/images/manager/5880.jpg
5881,Óscar,PITILLAS,https://cdn.soccerwiki.org/images/manager/5881.jpg
5882,Oscar,ORTEGA,https://cdn.soccerwiki.org/images/manager/5882.jpg
5883,Alfredo,SÁNCHEZ,
5884,Javier,VICUÑA,
5885,Toni,RUIZ,
5886,Ángel,RODRÍGUEZ,
5887,Gary,HOLT,https://cdn.soccerwiki.org/images/manager/5887.png
5888,José Manuel,EMBELA,https://cdn.soccerwiki.org/images/manager/5888.jpg
5889,Ángel,MERINO,
5890,Axier,INCHAURRAGA,
5891,Imanol,IDIAKEZ,https://cdn.soccerwiki.org/images/manager/5891.jpg
5892,Miguel Ángel,AROCA,
5893,Joan,ESTEVA,
5894,José Manuel,ORTEGA,
5895,Paco,SOLER,
5896,Luis,FALLAS,
5897,Giovanni,CORNACCHINI,https://cdn.soccerwiki.org/images/manager/5897.jpg
5898,Santos,MUITUBILE,https://cdn.soccerwiki.org/images/manager/5898.jpg
5899,José,GÓMEZ GARCÍA,
5900,Csaba,MÁTÉ,
5901,Cláudio,ADÃO,https://cdn.soccerwiki.org/images/manager/5901.jpg
5902,Besnik,HASI,https://cdn.soccerwiki.org/images/manager/5902.jpg
5903,Vegard,HANSEN,https://cdn.soccerwiki.org/images/manager/5903.jpg
5904,Johnny,MCDONNELL,https://cdn.soccerwiki.org/images/manager/5904.jpg
5905,Vytautas,STANEVIČIUS,https://cdn.soccerwiki.org/images/manager/5905.jpg
5906,Saulius,VERTELIS,
5907,Vytautas,JANČIAUSKAS,
5908,Edwin,COZAR,
5909,Hasan,AKINCIOĞLU,
5910,Luís Miguel Curado,AIRES,
5911,Bill,KENWRIGHT,https://cdn.soccerwiki.org/images/manager/5911.jpg
5912,David,MCCREERY,https://cdn.soccerwiki.org/images/manager/5912.jpg
5913,Stian,AASEN,https://cdn.soccerwiki.org/images/manager/5913.jpg
5914,Claudio,SCLOSA,https://cdn.soccerwiki.org/images/manager/5914.jpg
5915,Nico,ESTÉVEZ,https://cdn.soccerwiki.org/images/manager/5915.jpg
5916,Cristian,COROIAN,
5917,Luca,BUCCI,https://cdn.soccerwiki.org/images/manager/5917.jpg
5918,Zdenko,VERDENIK,
5919,Kevin,MACDONALD,https://cdn.soccerwiki.org/images/manager/5919.jpg
5920,Gábor,KUBATOV,https://cdn.soccerwiki.org/images/manager/5920.jpg
5921,Ismail,ZAKARIA,https://cdn.soccerwiki.org/images/manager/5921.jpg
5922,Marcelo,MIRANDA,https://cdn.soccerwiki.org/images/manager/5922.jpg
5923,Ernie,MERRICK,https://cdn.soccerwiki.org/images/manager/5923.jpg
5924,Veselin,VELIKOV,https://cdn.soccerwiki.org/images/manager/5924.png
5925,Tunku Ismail,IDRIS,https://cdn.soccerwiki.org/images/manager/5925.jpg
5926,Mukhriz,MAHATHIR,https://cdn.soccerwiki.org/images/manager/5926.jpg
5927,Miguel,GUILLÉN VALLEJO,
5928,Termian,SALKOVIC,
5929,Ottavio,PALLADINI,
5930,Ian,CULVERHOUSE,https://cdn.soccerwiki.org/images/manager/5930.jpg
5931,Gualberto,JARA,
5932,José,MARÍA DEL NIDO,https://cdn.soccerwiki.org/images/manager/5932.jpg
5933,Colin,COOPER,https://cdn.soccerwiki.org/images/manager/5933.jpg
5934,Jimmy Floyd,HASSELBAINK,https://cdn.soccerwiki.org/images/manager/5934.jpg
5935,Kyung-Hoon,PARK,https://cdn.soccerwiki.org/images/manager/5935.jpg
5936,Teodomiro,BITTENCOURT FILHO,
5937,Gary,BOWYER,https://cdn.soccerwiki.org/images/manager/5937.jpg
5938,Álvaro,GARCÍA ZUDAIRE,
5939,Csaba,TARSOLY,
5940,Chris,VAN DER WEERDEN,
5941,Vítor,OLIVEIRA,https://cdn.soccerwiki.org/images/manager/5941.png
5942,Zulkifeli,MOHD. ZIN,https://cdn.soccerwiki.org/images/manager/5942.jpg
5943,Héctor,LÓPEZ,
5944,Roberto,POMPEI,https://cdn.soccerwiki.org/images/manager/5944.jpg
5945,Jesús,MUÑOZ,
5946,Mas-Ud,DRAMANI,https://cdn.soccerwiki.org/images/manager/5946.jpg
5947,Peter,HERMANN,https://cdn.soccerwiki.org/images/manager/5947.jpg
5948,Ricardo,SASAKI,https://cdn.soccerwiki.org/images/manager/5948.jpg
5949,Scott,OLLERENSHAW,https://cdn.soccerwiki.org/images/manager/5949.jpg
5950,Almeida,EDUARDO,https://cdn.soccerwiki.org/images/manager/5950.jpg
5951,Lars Arne,NILSEN,https://cdn.soccerwiki.org/images/manager/5951.jpg
5952,Jeff,SAIBENE,https://cdn.soccerwiki.org/images/manager/5952.png
5953,Ricardo José,RODRÍGUEZ,https://cdn.soccerwiki.org/images/manager/5953.jpg
5954,Pablo,VICÒ,https://cdn.soccerwiki.org/images/manager/5954.png
5955,Frank,MACHIELS,
5956,Jean-Paul,DE JONG,https://cdn.soccerwiki.org/images/manager/5956.jpg
5957,Bogusław,BANIAK,https://cdn.soccerwiki.org/images/manager/5957.jpg
5958,Ivan,KNEŽEVIĆ,https://cdn.soccerwiki.org/images/manager/5958.jpg
5959,Pedro,ROSTOLL RODRÍGUEZ,
5960,Alessio,TACCHINARDI,https://cdn.soccerwiki.org/images/manager/5960.jpg
5961,Sergio,RONDINA,https://cdn.soccerwiki.org/images/manager/5961.png
5962,Hafid,ABDESSADEK,
5963,Koji,GYOTOKU,
5964,Hongbo,GAO,https://cdn.soccerwiki.org/images/manager/5964.jpg
5965,Roberto,RIOS PATUS,
5966,Henk,DE JONG,https://cdn.soccerwiki.org/images/manager/5966.png
5967,Ruud,KAISER,https://cdn.soccerwiki.org/images/manager/5967.jpg
5968,Harry,VAN DEN HAM,https://cdn.soccerwiki.org/images/manager/5968.jpg
5969,Marcelo,RÌOS,
5970,Pedro,BOCCA,https://cdn.soccerwiki.org/images/manager/5970.jpg
5971,Erwin,VAN DE LOOI,https://cdn.soccerwiki.org/images/manager/5971.jpg
5972,André,DAVID,https://cdn.soccerwiki.org/images/manager/5972.jpg
5973,Abdul Rahman,IBRAHIM,https://cdn.soccerwiki.org/images/manager/5973.jpg
5974,Ole Kevin,KNAPPEN,https://cdn.soccerwiki.org/images/manager/5974.jpg
5975,Andy,CROSBY,https://cdn.soccerwiki.org/images/manager/5975.jpg
5976,Andreas,BECK,
5977,Darius,URBELIONIS,
5978,Humberto Antonio,GARCÍA,
5979,Neil,YOUNG,
5980,Feng,JIANG,
5981,Daniel,HASLER,
5982,Franco,BALDINI,
5983,Gustavo,MORÍNIGO,
5984,Neil,YOUNG,https://cdn.soccerwiki.org/images/manager/5984.jpg
5985,Kuppusamy,DEVAN,https://cdn.soccerwiki.org/images/manager/5985.png
5986,Lee,ASHCROFT,https://cdn.soccerwiki.org/images/manager/5986.jpg
5987,Gèrald,BATICLE,https://cdn.soccerwiki.org/images/manager/5987.png
5988,Bruno,GÉNÉSIO,https://cdn.soccerwiki.org/images/manager/5988.png
5989,Dražen,BIŠKUP,https://cdn.soccerwiki.org/images/manager/5989.jpg
5990,Alaa,ABDELAAL,
5991,Willie,AITCHISON,https://cdn.soccerwiki.org/images/manager/5991.jpg
5992,Luis,MILLA,https://cdn.soccerwiki.org/images/manager/5992.jpg
5993,Nader,DASTNESHAN,
5994,Fawaz,AL-HASAWI,https://cdn.soccerwiki.org/images/manager/5994.jpg
5995,Fabio,LIVERANI,https://cdn.soccerwiki.org/images/manager/5995.png
5996,Jagoba,ARRASATE,https://cdn.soccerwiki.org/images/manager/5996.png
5997,Fabrizio,RAVANELLI,https://cdn.soccerwiki.org/images/manager/5997.jpg
5998,Jorge Luis,GHISO,https://cdn.soccerwiki.org/images/manager/5998.jpg
5999,Ivan,KOLEV,https://cdn.soccerwiki.org/images/manager/5999.jpg
6000,Règinald,RAY,
6001,Horacio,CARTES,
6002,Steve,BROWN,https://cdn.soccerwiki.org/images/manager/6002.jpg
6003,Che Mat,JUSOH,https://cdn.soccerwiki.org/images/manager/6003.jpg
6004,Médard,LUSADUSU BASILWA,https://cdn.soccerwiki.org/images/manager/6004.jpg
6005,Michael,BAUER,
6006,Julian,DARBY,
6007,Thomas,FRANK,https://cdn.soccerwiki.org/images/manager/6007.png
6008,Jorge,GONZÁLEZ,
6009,Stéphane,WIERTELAK,
6010,Alfred,TATAR,https://cdn.soccerwiki.org/images/manager/6010.jpg
6011,David,WEIR,https://cdn.soccerwiki.org/images/manager/6011.jpg
6012,Wylie,DAVID,https://cdn.soccerwiki.org/images/manager/6012.jpg
6013,Asen,BUKAREV,https://cdn.soccerwiki.org/images/manager/6013.jpg
6014,Mehmet,ŞAHAN,
6015,Yasushi,YOSHIDA,
6016,Pietro,LEONARDI,
6017,Shahid,KHAN,
6018,James,BEATTIE,https://cdn.soccerwiki.org/images/manager/6018.jpg
6019,Alex,NEIL,https://cdn.soccerwiki.org/images/manager/6019.png
6020,Falko,GÖTZ,https://cdn.soccerwiki.org/images/manager/6020.jpg
6021,José Luis,BROWN,https://cdn.soccerwiki.org/images/manager/6021.jpg
6022,Patrick,AUSSEMS,
6023,Jeff,STRASSER,https://cdn.soccerwiki.org/images/manager/6023.jpg
6024,François,GESTHUIZEN,https://cdn.soccerwiki.org/images/manager/6024.png
6025,Jean Pierre,RIVÈRE,
6026,Lilian,NALIS,https://cdn.soccerwiki.org/images/manager/6026.jpg
6027,Xin,DUAN,
6028,Pascal,CARZANIGA,https://cdn.soccerwiki.org/images/manager/6028.jpg
6029,Takeshi,OKADA,https://cdn.soccerwiki.org/images/manager/6029.jpg
6030,Sir Chips,KESWICK,https://cdn.soccerwiki.org/images/manager/6030.jpg
6031,Aleksandar,STANKOV,https://cdn.soccerwiki.org/images/manager/6031.jpg
6032,Gilmar,DAL POZZO,https://cdn.soccerwiki.org/images/manager/6032.jpg
6033,José Luiz,RUNCO,
6034,Richie,BURKE,https://cdn.soccerwiki.org/images/manager/6034.jpg
6035,Dobromir,MITOV,https://cdn.soccerwiki.org/images/manager/6035.png
6036,David,PERKOVIĆ,
6037,Antonio,ROGAZZO,https://cdn.soccerwiki.org/images/manager/6037.jpg
6038,Abdallah,AL-THANI,https://cdn.soccerwiki.org/images/manager/6038.jpg
6039,Werner,SPINNER,
6040,Joey,SAPUTO,
6041,Cristiano,SCAZZOLA,https://cdn.soccerwiki.org/images/manager/6041.jpg
6042,Elin,TOPUZAKOV,
6043,Huw,JENKINS,https://cdn.soccerwiki.org/images/manager/6043.jpg
6044,Christian,MÖCKEL,
6045,Guillermo,LORENTE,https://cdn.soccerwiki.org/images/manager/6045.jpg
6046,Stefan,RUTHENBECK,https://cdn.soccerwiki.org/images/manager/6046.jpg
6047,Jon Dahl,TOMASSON,https://cdn.soccerwiki.org/images/manager/6047.png
6048,Jun,ZHANG,
6049,Klaus-Peter,WAGNER,
6050,Josef,EICHKORN,https://cdn.soccerwiki.org/images/manager/6050.jpg
6051,José Carlos,GRANERO,https://cdn.soccerwiki.org/images/manager/6051.jpg
6052,Cristiano,LUCARELLI,https://cdn.soccerwiki.org/images/manager/6052.jpg
6053,Fredy,ÁLVAREZ,
6054,Assem,ALLAM,https://cdn.soccerwiki.org/images/manager/6054.jpg
6055,Gustavo,BENÍTEZ,https://cdn.soccerwiki.org/images/manager/6055.jpg
6056,Toni,POLSTER,https://cdn.soccerwiki.org/images/manager/6056.jpg
6057,Alfons,GROENENDIJK,https://cdn.soccerwiki.org/images/manager/6057.jpg
6058,René,DESAEYERE,
6059,Dwight,LODEWEGES,https://cdn.soccerwiki.org/images/manager/6059.jpg
6060,Costel,ENACHE,https://cdn.soccerwiki.org/images/manager/6060.jpg
6061,Mirsad,SOFTIĆ,
6062,Raúl,DUARTE,
6063,Ryo,ADACHI,https://cdn.soccerwiki.org/images/manager/6063.jpg
6064,Marian,HRISTOV,
6065,Steve,BOULD,https://cdn.soccerwiki.org/images/manager/6065.jpg
6066,Nenad,KROŠNJAR,https://cdn.soccerwiki.org/images/manager/6066.jpg
6067,Damir,MIŠKOVIĆ,https://cdn.soccerwiki.org/images/manager/6067.jpg
6068,Jacek,MAGIERA,https://cdn.soccerwiki.org/images/manager/6068.png
6069,Milan,MANDARIĆ,https://cdn.soccerwiki.org/images/manager/6069.jpg
6070,Valentin,PLAVČIĆ,https://cdn.soccerwiki.org/images/manager/6070.jpg
6071,Xin,WEI,
6072,Roberto,CAVALO,https://cdn.soccerwiki.org/images/manager/6072.jpg
6073,Mark,WATSON,
6074,René,SIMÕES,https://cdn.soccerwiki.org/images/manager/6074.jpg
6075,Jean-Guy,WALLEMME,
6076,Michele,MARCOLINI,https://cdn.soccerwiki.org/images/manager/6076.png
6077,Maik,WALPURGIS,https://cdn.soccerwiki.org/images/manager/6077.png
6078,Paulo Alexandre,SOARES LIMA,
6079,Fiilipe Josè,OLIVEIRA MOREIRA,
6080,Oliver,SPITERI,
6081,Luciano,BIVAR,
6082,Dmitri,ALENICHEV,https://cdn.soccerwiki.org/images/manager/6082.jpg
6083,Tini,RUIJS,
6084,Christos,KASSIANOS,https://cdn.soccerwiki.org/images/manager/6084.jpg
6085,Mohamed,YOUSSEF,https://cdn.soccerwiki.org/images/manager/6085.jpg
6086,Esa,PEKONEN,
6087,Fredo Getulio,AURELIO,https://cdn.soccerwiki.org/images/manager/6087.jpg
6088,Jürgen,HENN,https://cdn.soccerwiki.org/images/manager/6088.png
6089,Alen,HORVAT,https://cdn.soccerwiki.org/images/manager/6089.jpg
6090,Juan Ignacio,BOTTOLI,https://cdn.soccerwiki.org/images/manager/6090.jpg
6091,Abdelmalek,ABROUN,
6092,Toni,PEREIRA,
6093,Ilkka,JANTTI,
6094,Juvencio,BETANCOURT,
6095,Luis,PÉREZ,
6096,Ronald,FUENTES,https://cdn.soccerwiki.org/images/manager/6096.jpg
6097,Marc,THOMÉ,https://cdn.soccerwiki.org/images/manager/6097.jpg
6098,Per,FRANDSEN,https://cdn.soccerwiki.org/images/manager/6098.jpg
6099,Nikos,LYKOURESIS,
6100,Léo,CONDÉ,https://cdn.soccerwiki.org/images/manager/6100.jpg
6101,Borivoje,LUČIĆ,https://cdn.soccerwiki.org/images/manager/6101.jpg
6102,Zainol Fadzi,PAHARUDIN,https://cdn.soccerwiki.org/images/manager/6102.jpg
6103,Jeremy,HOSKING,
6104,Daniel,OPRESCU,https://cdn.soccerwiki.org/images/manager/6104.jpg
6105,Gheorghe,GHIȚ,
6106,Alexandr,SPIRIDON,https://cdn.soccerwiki.org/images/manager/6106.jpg
6107,Steve,ROUND,https://cdn.soccerwiki.org/images/manager/6107.jpg
6108,Chris,WOODS,https://cdn.soccerwiki.org/images/manager/6108.jpg
6109,Gérard,LOPEZ,https://cdn.soccerwiki.org/images/manager/6109.jpg
6110,Vasile,MIRIUŢĂ,https://cdn.soccerwiki.org/images/manager/6110.jpg
6111,Sandu,NEGREAN,https://cdn.soccerwiki.org/images/manager/6111.jpg
6112,Jorge Nuno de Lima,PINTO DA COSTA,https://cdn.soccerwiki.org/images/manager/6112.jpg
6113,Abel,XAVIER,https://cdn.soccerwiki.org/images/manager/6113.jpg
6114,Norihiro,SATSUKAWA,
6115,Eder,MORAES,
6116,Phil,NEVILLE,https://cdn.soccerwiki.org/images/manager/6116.jpg
6117,Theo,BÜCKER,
6118,José Luis,REAL,https://cdn.soccerwiki.org/images/manager/6118.jpg
6119,Lorenzo,D'ANNA,https://cdn.soccerwiki.org/images/manager/6119.jpg
6120,Francesco,STATUTO,
6121,Nikos,PANTELIS,https://cdn.soccerwiki.org/images/manager/6121.jpg
6122,Mario,LEPE,https://cdn.soccerwiki.org/images/manager/6122.jpg
6123,Dariush,YAZDANI,
6124,Woe-Ryong,CHANG,https://cdn.soccerwiki.org/images/manager/6124.jpg
6125,Viktor,TRENEVSKI,https://cdn.soccerwiki.org/images/manager/6125.jpg
6126,Alfonso,GRECO,https://cdn.soccerwiki.org/images/manager/6126.jpg
6127,Nèlson 'Karmino',COLOMBINI FILHO,https://cdn.soccerwiki.org/images/manager/6127.jpg
6128,Gomes,DE OLIVIERA,https://cdn.soccerwiki.org/images/manager/6128.jpg
6129,Krzysztof,WARZYCHA,https://cdn.soccerwiki.org/images/manager/6129.jpg
6130,Leoš,KALVODA,
6131,Craig,SHAKESPEARE,https://cdn.soccerwiki.org/images/manager/6131.jpg
6132,Mohamad,HASSAN,https://cdn.soccerwiki.org/images/manager/6132.jpg
6133,Marcos,RICCELLI COSTA MENDES,
6134,Sandro,BARBOSA,https://cdn.soccerwiki.org/images/manager/6134.jpg
6135,Sergio,LIPPI,https://cdn.soccerwiki.org/images/manager/6135.jpg
6136,Graeme,JONES,https://cdn.soccerwiki.org/images/manager/6136.png
6137,Dusan,RADOLSKY,https://cdn.soccerwiki.org/images/manager/6137.jpg
6138,John,BOWLER,https://cdn.soccerwiki.org/images/manager/6138.jpg
6139,Salva,BALLESTA,
6140,Michel,LEFLOCHMOAN,https://cdn.soccerwiki.org/images/manager/6140.jpg
6141,Adnan,DIRJAL,
6142,Claudinei,OLIVEIRA,https://cdn.soccerwiki.org/images/manager/6142.png
6143,Jorge,GARCIA,https://cdn.soccerwiki.org/images/manager/6143.jpg
6144,Marco,GIAMPAOLO,https://cdn.soccerwiki.org/images/manager/6144.png
6145,Fernando,ARGILA,
6146,Pablo,MARINI,https://cdn.soccerwiki.org/images/manager/6146.png
6147,Marco,BARONI,https://cdn.soccerwiki.org/images/manager/6147.png
6148,Luís,CASTRO,https://cdn.soccerwiki.org/images/manager/6148.png
6149,Stefano,VECCHI,https://cdn.soccerwiki.org/images/manager/6149.jpg
6150,Juan Antonio,LUNA,https://cdn.soccerwiki.org/images/manager/6150.jpg
6151,Jernej,JAVORNIK,https://cdn.soccerwiki.org/images/manager/6151.jpg
6152,Winston,MUSCAT,https://cdn.soccerwiki.org/images/manager/6152.jpg
6153,Douglas,RAE,
6154,Hữu Thắng,NGUYỄN,https://cdn.soccerwiki.org/images/manager/6154.jpg
6155,Mohammad,ROUYANIAN,
6156,Ryan,GIGGS,https://cdn.soccerwiki.org/images/manager/6156.jpg
6157,Neil,BATH,https://cdn.soccerwiki.org/images/manager/6157.png
6158,Paul,CLEMENT,https://cdn.soccerwiki.org/images/manager/6158.png
6159,Riccardo,BOCCHINI,
6160,Ian,STONEBRIDGE,https://cdn.soccerwiki.org/images/manager/6160.jpg
6161,Dušan,KOSIČ,https://cdn.soccerwiki.org/images/manager/6161.jpg
6162,Gary,JONES,https://cdn.soccerwiki.org/images/manager/6162.jpg
6163,Ruben,COUSILLAS,https://cdn.soccerwiki.org/images/manager/6163.jpg
6164,Gabriele,MORGANTI,https://cdn.soccerwiki.org/images/manager/6164.jpg
6165,Franco,COMBI,https://cdn.soccerwiki.org/images/manager/6165.jpg
6166,Davie,KIRKWOOD,https://cdn.soccerwiki.org/images/manager/6166.jpg
6167,Nelson David,VIVAS,https://cdn.soccerwiki.org/images/manager/6167.jpg
6168,Paul,RITCHIE,
6169,Ricardo,PÉREZ TAMAYO,https://cdn.soccerwiki.org/images/manager/6169.jpg
6170,Ashley,WESTWOOD,https://cdn.soccerwiki.org/images/manager/6170.jpg
6171,Keung-yeon,CHO,
6172,Sami,AL-JABER,
6173,Daniel,FARÍAS,https://cdn.soccerwiki.org/images/manager/6173.jpg
6174,Imran,AMRULLAH,https://cdn.soccerwiki.org/images/manager/6174.jpg
6175,Giuseppe,DI MEO,https://cdn.soccerwiki.org/images/manager/6175.jpg
6176,Hélder,CRISTÓVÃO,https://cdn.soccerwiki.org/images/manager/6176.png
6177,Alberto,COLOMBO,https://cdn.soccerwiki.org/images/manager/6177.jpg
6178,Tarik,SEKTIOUI,https://cdn.soccerwiki.org/images/manager/6178.jpg
6179,Antenor,ANGELONI,https://cdn.soccerwiki.org/images/manager/6179.jpg
6180,Ian,DOSSER,
6181,Luca,CHIAPPINO,https://cdn.soccerwiki.org/images/manager/6181.jpg
6182,Carlos,SILVA SOCARRÁS,
6183,Pichit,UDOM,
6184,Alfonso,GARCIA,https://cdn.soccerwiki.org/images/manager/6184.jpg
6185,Bimal,GHOSH,
6186,Hoi Man,FUNG,
6187,Nick,OWEN,https://cdn.soccerwiki.org/images/manager/6187.jpg
6188,"Giuseppe \""Pino\""",FERAZZOLI,https://cdn.soccerwiki.org/images/manager/6188.jpg
6189,John Jairo,BODMER,https://cdn.soccerwiki.org/images/manager/6189.jpg
6190,Adolfo,SORMANI,https://cdn.soccerwiki.org/images/manager/6190.jpg
6191,Christopher,HARGREAVES,
6192,Hakan,HAYRETTIN,https://cdn.soccerwiki.org/images/manager/6192.jpg
6193,Rubens,BOHLEN,
6194,Erkan,SÖZERI,https://cdn.soccerwiki.org/images/manager/6194.png
6195,Giovanni,LOPEZ,https://cdn.soccerwiki.org/images/manager/6195.jpg
6196,Vyacheslav,GROZNY,https://cdn.soccerwiki.org/images/manager/6196.jpg
6197,Giuseppe,BUTTI,
6198,Giannis,MATZOURAKIS,https://cdn.soccerwiki.org/images/manager/6198.jpg
6199,Roberto,MIGGIANO,
6200,Gaetano,FONTANA,https://cdn.soccerwiki.org/images/manager/6200.jpg
6201,Aleksandr,PUŠTOV,
6202,Moacir,JÚNIOR,https://cdn.soccerwiki.org/images/manager/6202.jpg
6203,Toninho,MOURA,
6204,Jhon Jairo,LÓPEZ,https://cdn.soccerwiki.org/images/manager/6204.jpg
6205,Amara,TRAORÉ,
6206,Džemal,HADŽIABDIĆ,https://cdn.soccerwiki.org/images/manager/6206.jpg
6207,Alain,ORSONI,
6208,Joop,MUNSTERMAN,https://cdn.soccerwiki.org/images/manager/6208.jpg
6209,Mirosław,HAJDO,https://cdn.soccerwiki.org/images/manager/6209.jpg
6210,Majid,JALALI,https://cdn.soccerwiki.org/images/manager/6210.jpg
6211,Dave,WHELAN,https://cdn.soccerwiki.org/images/manager/6211.jpg
6212,Attilio,BARDI,
6213,Massimo,ROVELLINI,
6214,Goran,SABLIĆ,
6215,Santi,CASTILLEJO,https://cdn.soccerwiki.org/images/manager/6215.jpg
6216,Dimitrios,MELISSANIDIS,https://cdn.soccerwiki.org/images/manager/6216.jpg
6217,Michael,MENA,
6218,Ali,TANDOĞAN,https://cdn.soccerwiki.org/images/manager/6218.png
6219,Sean,MCCARTHY,
6220,Arnaldo,FRANZINI,https://cdn.soccerwiki.org/images/manager/6220.jpg
6221,Clemens,TÖNNIES,https://cdn.soccerwiki.org/images/manager/6221.jpg
6222,Alfredo,BERTI,https://cdn.soccerwiki.org/images/manager/6222.png
6223,Alexandro,DOSSENA,
6224,Stephen,AZZOPPARDI,https://cdn.soccerwiki.org/images/manager/6224.jpg
6225,rahmat,DARMAWAN,
6226,Paul,OKON,
6227,Adam,BUCZEK,https://cdn.soccerwiki.org/images/manager/6227.jpg
6228,Sasom,POBPRASERT,https://cdn.soccerwiki.org/images/manager/6228.jpg
6229,Laurent,STRZELCZAK,https://cdn.soccerwiki.org/images/manager/6229.jpg
6230,Olivier,SARAGAGLIA,
6231,Raja,ISA,https://cdn.soccerwiki.org/images/manager/6231.jpg
6232,António,SOARES,https://cdn.soccerwiki.org/images/manager/6232.jpg
6233,Masanaga,KAGEYAMA,
6234,Michel,JANSEN,https://cdn.soccerwiki.org/images/manager/6234.jpg
